filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1721_1_16105.pdf-dpi100-page0036.png,28296,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0035.png,17049,"{}",1,0,"{""name"":""rect"",""x"":143,""y"":154,""width"":513,""height"":742}","{}"
1721_1_16105.pdf-dpi100-page0031.png,27354,"{}",1,0,"{""name"":""rect"",""x"":238,""y"":382,""width"":378,""height"":271}","{}"
1721_1_16105.pdf-dpi100-page0030.png,20212,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":193,""width"":614,""height"":518}","{}"
1721_1_16105.pdf-dpi100-page0034.png,36240,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0026.png,33898,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0033.png,37213,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0037.png,27360,"{}",1,0,"{""name"":""rect"",""x"":236,""y"":503,""width"":467,""height"":463}","{}"
1721_1_16105.pdf-dpi100-page0038.png,34718,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0032.png,21531,"{}",1,0,"{""name"":""rect"",""x"":133,""y"":134,""width"":501,""height"":761}","{}"
1721_1_16105.pdf-dpi100-page0029.png,19072,"{}",1,0,"{""name"":""rect"",""x"":141,""y"":170,""width"":551,""height"":616}","{}"
1721_1_16105.pdf-dpi100-page0027.png,20556,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":201,""width"":541,""height"":747}","{}"
1721_1_16105.pdf-dpi100-page0045.png,35097,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0047.png,44609,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0044.png,30567,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0039.png,8412,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0046.png,37619,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0041.png,39724,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0048.png,44767,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0043.png,16773,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0042.png,36348,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0040.png,37538,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0049.png,47172,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0053.png,49101,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0051.png,44579,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0050.png,41205,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0052.png,44923,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0057.png,46542,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0054.png,40459,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0055.png,41359,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0056.png,44139,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0062.png,45589,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0058.png,43675,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0063.png,43073,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0060.png,40665,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0059.png,45732,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0065.png,46037,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0064.png,44777,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0061.png,39521,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0068.png,31345,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0066.png,46870,"{}",0,0,"{}","{}"
1721_1_16105.pdf-dpi100-page0067.png,43121,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0010.png,46750,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0004.png,19806,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0001.png,21676,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0011.png,44406,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0012.png,52993,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0006.png,25617,"{}",1,0,"{""name"":""rect"",""x"":145,""y"":195,""width"":535,""height"":553}","{}"
1721_1_12188.pdf-dpi100-page0013.png,54592,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0005.png,19559,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0003.png,34277,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0009.png,49978,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0008.png,41487,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0007.png,44188,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0002.png,56008,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0019.png,49697,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0015.png,39790,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0021.png,47433,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0026.png,37202,"{}",1,0,"{""name"":""rect"",""x"":183,""y"":132,""width"":595,""height"":859}","{}"
1721_1_12188.pdf-dpi100-page0025.png,46141,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0024.png,46065,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0014.png,48842,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0020.png,53540,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0017.png,55484,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0023.png,44738,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0016.png,42500,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0029.png,50828,"{}",1,0,"{""name"":""rect"",""x"":128,""y"":234,""width"":696,""height"":689}","{}"
1721_1_12188.pdf-dpi100-page0027.png,42829,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0028.png,31001,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0022.png,47978,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0018.png,54977,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0035.png,34852,"{}",1,0,"{""name"":""rect"",""x"":120,""y"":244,""width"":683,""height"":683}","{}"
1721_1_12188.pdf-dpi100-page0031.png,58750,"{}",1,0,"{""name"":""rect"",""x"":113,""y"":238,""width"":687,""height"":677}","{}"
1721_1_12188.pdf-dpi100-page0042.png,53389,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0037.png,45657,"{}",1,0,"{""name"":""rect"",""x"":145,""y"":243,""width"":684,""height"":700}","{}"
1721_1_12188.pdf-dpi100-page0039.png,44418,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0036.png,48882,"{}",1,0,"{""name"":""rect"",""x"":114,""y"":241,""width"":706,""height"":700}","{}"
1721_1_12188.pdf-dpi100-page0033.png,54605,"{}",1,0,"{""name"":""rect"",""x"":114,""y"":213,""width"":686,""height"":716}","{}"
1721_1_12188.pdf-dpi100-page0034.png,70104,"{}",1,0,"{""name"":""rect"",""x"":85,""y"":183,""width"":699,""height"":805}","{}"
1721_1_12188.pdf-dpi100-page0032.png,113275,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":236,""width"":697,""height"":695}","{}"
1721_1_12188.pdf-dpi100-page0041.png,65730,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0040.png,45883,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0038.png,39694,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0043.png,50832,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0030.png,60401,"{}",1,0,"{""name"":""rect"",""x"":116,""y"":264,""width"":703,""height"":686}","{}"
1721_1_12188.pdf-dpi100-page0044.png,51561,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0051.png,16393,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0050.png,26057,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0052.png,53614,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0047.png,51436,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0045.png,54999,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0056.png,50939,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0059.png,49522,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0055.png,49607,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0057.png,48120,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0049.png,35358,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0048.png,24716,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0054.png,45490,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0053.png,48614,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0058.png,49410,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0046.png,53804,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0074.png,28742,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":121,""width"":374,""height"":913}","{}"
1721_1_12188.pdf-dpi100-page0066.png,31889,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":234,""width"":714,""height"":718}","{}"
1721_1_12188.pdf-dpi100-page0069.png,38324,"{}",1,0,"{""name"":""rect"",""x"":55,""y"":62,""width"":652,""height"":987}","{}"
1721_1_12188.pdf-dpi100-page0070.png,26575,"{}",1,0,"{""name"":""rect"",""x"":140,""y"":103,""width"":456,""height"":927}","{}"
1721_1_12188.pdf-dpi100-page0067.png,37514,"{}",1,0,"{""name"":""rect"",""x"":191,""y"":102,""width"":527,""height"":876}","{}"
1721_1_12188.pdf-dpi100-page0075.png,34956,"{}",1,0,"{""name"":""rect"",""x"":99,""y"":137,""width"":560,""height"":912}","{}"
1721_1_12188.pdf-dpi100-page0072.png,26444,"{}",1,0,"{""name"":""rect"",""x"":157,""y"":120,""width"":391,""height"":908}","{}"
1721_1_12188.pdf-dpi100-page0073.png,30415,"{}",1,0,"{""name"":""rect"",""x"":119,""y"":67,""width"":414,""height"":960}","{}"
1721_1_12188.pdf-dpi100-page0063.png,29326,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":121,""width"":689,""height"":884}","{}"
1721_1_12188.pdf-dpi100-page0060.png,42760,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0068.png,54562,"{}",1,0,"{""name"":""rect"",""x"":120,""y"":266,""width"":673,""height"":634}","{}"
1721_1_12188.pdf-dpi100-page0061.png,19693,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0065.png,22318,"{}",1,0,"{""name"":""rect"",""x"":179,""y"":159,""width"":574,""height"":803}","{}"
1721_1_12188.pdf-dpi100-page0064.png,96360,"{}",1,0,"{""name"":""rect"",""x"":131,""y"":133,""width"":650,""height"":866}","{}"
1721_1_12188.pdf-dpi100-page0062.png,35811,"{}",1,0,"{""name"":""rect"",""x"":67,""y"":128,""width"":748,""height"":886}","{}"
1721_1_12188.pdf-dpi100-page0076.png,27824,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":170,""width"":374,""height"":869}","{}"
1721_1_12188.pdf-dpi100-page0071.png,37963,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":70,""width"":528,""height"":969}","{}"
1721_1_12188.pdf-dpi100-page0089.png,26942,"{}",1,0,"{""name"":""rect"",""x"":99,""y"":136,""width"":404,""height"":884}","{}"
1721_1_12188.pdf-dpi100-page0078.png,23673,"{}",1,0,"{""name"":""rect"",""x"":154,""y"":163,""width"":268,""height"":875}","{}"
1721_1_12188.pdf-dpi100-page0092.png,23868,"{}",1,0,"{""name"":""rect"",""x"":176,""y"":49,""width"":230,""height"":981}","{}"
1721_1_12188.pdf-dpi100-page0090.png,29701,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":182,""width"":328,""height"":848}","{}"
1721_1_12188.pdf-dpi100-page0093.png,39625,"{}",1,0,"{""name"":""rect"",""x"":86,""y"":101,""width"":495,""height"":926}","{}"
1721_1_12188.pdf-dpi100-page0082.png,20949,"{}",1,0,"{""name"":""rect"",""x"":127,""y"":185,""width"":298,""height"":859}","{}"
1721_1_12188.pdf-dpi100-page0088.png,27762,"{}",1,0,"{""name"":""rect"",""x"":126,""y"":161,""width"":358,""height"":866}","{}"
1721_1_12188.pdf-dpi100-page0083.png,25183,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":141,""width"":466,""height"":888}","{}"
1721_1_12188.pdf-dpi100-page0094.png,44427,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":66,""width"":621,""height"":979}","{}"
1721_1_12188.pdf-dpi100-page0084.png,28773,"{}",1,0,"{""name"":""rect"",""x"":133,""y"":182,""width"":377,""height"":851}","{}"
1721_1_12188.pdf-dpi100-page0080.png,27563,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":159,""width"":381,""height"":863}","{}"
1721_1_12188.pdf-dpi100-page0079.png,24190,"{}",1,0,"{""name"":""rect"",""x"":65,""y"":137,""width"":492,""height"":897}","{}"
1721_1_12188.pdf-dpi100-page0077.png,21640,"{}",1,0,"{""name"":""rect"",""x"":145,""y"":118,""width"":294,""height"":915}","{}"
1721_1_12188.pdf-dpi100-page0095.png,32864,"{}",1,0,"{""name"":""rect"",""x"":91,""y"":113,""width"":419,""height"":893}","{}"
1721_1_12188.pdf-dpi100-page0087.png,28516,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":131,""width"":462,""height"":909}","{}"
1721_1_12188.pdf-dpi100-page0085.png,20999,"{}",1,0,"{""name"":""rect"",""x"":118,""y"":147,""width"":250,""height"":878}","{}"
1721_1_12188.pdf-dpi100-page0086.png,21035,"{}",1,0,"{""name"":""rect"",""x"":164,""y"":173,""width"":206,""height"":856}","{}"
1721_1_12188.pdf-dpi100-page0081.png,19595,"{}",1,0,"{""name"":""rect"",""x"":126,""y"":130,""width"":364,""height"":900}","{}"
1721_1_12188.pdf-dpi100-page0091.png,46754,"{}",1,0,"{""name"":""rect"",""x"":93,""y"":63,""width"":669,""height"":976}","{}"
1721_1_12188.pdf-dpi100-page0113.png,41044,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0108.png,27812,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":114,""width"":346,""height"":901}","{}"
1721_1_12188.pdf-dpi100-page0106.png,30667,"{}",1,0,"{""name"":""rect"",""x"":150,""y"":132,""width"":424,""height"":880}","{}"
1721_1_12188.pdf-dpi100-page0105.png,35482,"{}",1,0,"{""name"":""rect"",""x"":136,""y"":124,""width"":438,""height"":921}","{}"
1721_1_12188.pdf-dpi100-page0110.png,27551,"{}",1,0,"{""name"":""rect"",""x"":152,""y"":111,""width"":360,""height"":910}","{}"
1721_1_12188.pdf-dpi100-page0111.png,31913,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0107.png,33974,"{}",1,0,"{""name"":""rect"",""x"":105,""y"":124,""width"":459,""height"":908}","{}"
1721_1_12188.pdf-dpi100-page0099.png,41693,"{}",1,0,"{""name"":""rect"",""x"":109,""y"":177,""width"":601,""height"":865}","{}"
1721_1_12188.pdf-dpi100-page0097.png,19223,"{}",1,0,"{""name"":""rect"",""x"":205,""y"":53,""width"":201,""height"":987}","{}"
1721_1_12188.pdf-dpi100-page0104.png,29829,"{}",1,0,"{""name"":""rect"",""x"":124,""y"":137,""width"":357,""height"":891}","{}"
1721_1_12188.pdf-dpi100-page0102.png,30626,"{}",1,0,"{""name"":""rect"",""x"":104,""y"":130,""width"":431,""height"":886}","{}"
1721_1_12188.pdf-dpi100-page0100.png,30895,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":125,""width"":473,""height"":909}","{}"
1721_1_12188.pdf-dpi100-page0103.png,31269,"{}",1,0,"{""name"":""rect"",""x"":104,""y"":138,""width"":448,""height"":898}","{}"
1721_1_12188.pdf-dpi100-page0101.png,33011,"{}",1,0,"{""name"":""rect"",""x"":72,""y"":104,""width"":468,""height"":918}","{}"
1721_1_12188.pdf-dpi100-page0109.png,27607,"{}",1,0,"{""name"":""rect"",""x"":116,""y"":134,""width"":398,""height"":879}","{}"
1721_1_12188.pdf-dpi100-page0098.png,40490,"{}",1,0,"{""name"":""rect"",""x"":115,""y"":104,""width"":494,""height"":931}","{}"
1721_1_12188.pdf-dpi100-page0096.png,47488,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":93,""width"":659,""height"":938}","{}"
1721_1_12188.pdf-dpi100-page0112.png,42232,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0117.png,36039,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0114.png,14743,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0116.png,34860,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0115.png,27277,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0119.png,30745,"{}",0,0,"{}","{}"
1721_1_12188.pdf-dpi100-page0118.png,49815,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0010.png,39463,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0009.png,40156,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0005.png,24417,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0001.png,18121,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0007.png,32996,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0004.png,22566,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0002.png,23709,"{}",1,0,"{""name"":""rect"",""x"":107,""y"":219,""width"":628,""height"":581}","{}"
1721_1_60130.pdf-dpi100-page0008.png,37972,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0006.png,15026,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":236,""width"":571,""height"":536}","{}"
1721_1_60130.pdf-dpi100-page0003.png,11924,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0012.png,40404,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0011.png,36585,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0020.png,40020,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0014.png,39789,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0001.png,20060,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0021.png,25388,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0015.png,29825,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0022.png,10900,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0018.png,14800,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0019.png,33067,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0017.png,39770,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0013.png,26629,"{}",0,0,"{}","{}"
1721_1_60130.pdf-dpi100-page0016.png,40437,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0016.png,36222,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0008.png,16798,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0005.png,19396,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0011.png,34503,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0021.png,22801,"{}",1,0,"{""name"":""rect"",""x"":79,""y"":57,""width"":688,""height"":1014}","{}"
1721_1_13251.pdf-dpi100-page0018.png,20997,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0015.png,24182,"{}",1,0,"{""name"":""rect"",""x"":119,""y"":207,""width"":538,""height"":654}","{}"
1721_1_13251.pdf-dpi100-page0012.png,39742,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0025.png,30546,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":331,""width"":539,""height"":224}","{}"
1721_1_13251.pdf-dpi100-page0023.png,10437,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0019.png,26391,"{}",1,0,"{""name"":""rect"",""x"":107,""y"":449,""width"":600,""height"":301}","{}"
1721_1_13251.pdf-dpi100-page0013.png,24893,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0006.png,18596,"{}",1,0,"{""name"":""rect"",""x"":94,""y"":182,""width"":565,""height"":584}","{}"
1721_1_13251.pdf-dpi100-page0002.png,12347,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0024.png,27322,"{}",1,0,"{""name"":""rect"",""x"":81,""y"":560,""width"":611,""height"":285}","{}"
1721_1_13251.pdf-dpi100-page0022.png,32554,"{}",1,0,"{""name"":""rect"",""x"":227,""y"":76,""width"":431,""height"":938}","{}"
1721_1_13251.pdf-dpi100-page0020.png,30321,"{}",1,0,"{""name"":""rect"",""x"":94,""y"":622,""width"":529,""height"":373}","{}"
1721_1_13251.pdf-dpi100-page0014.png,21094,"{}",1,0,"{""name"":""rect"",""x"":193,""y"":160,""width"":527,""height"":760}","{}"
1721_1_13251.pdf-dpi100-page0010.png,9572,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0007.png,16132,"{}",1,0,"{""name"":""rect"",""x"":96,""y"":180,""width"":593,""height"":369}","{}"
1721_1_13251.pdf-dpi100-page0017.png,34391,"{}",1,0,"{""name"":""rect"",""x"":75,""y"":191,""width"":599,""height"":239}","{}"
1721_1_13251.pdf-dpi100-page0004.png,7693,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0003.png,20137,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0009.png,32949,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0036.png,14762,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0029.png,21311,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":263,""width"":614,""height"":486}","{}"
1721_1_13252.pdf-dpi100-page0005.png,24095,"{}",1,0,"{""name"":""rect"",""x"":91,""y"":183,""width"":601,""height"":767}","{}"
1721_1_13251.pdf-dpi100-page0032.png,30628,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0028.png,34317,"{}",1,0,"{""name"":""rect"",""x"":158,""y"":75,""width"":459,""height"":910}","{}"
1721_1_13251.pdf-dpi100-page0037.png,21918,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0034.png,36062,"{}",1,0,"{""name"":""rect"",""x"":202,""y"":67,""width"":450,""height"":922}","{}"
1721_1_13252.pdf-dpi100-page0003.png,43695,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0001.png,17952,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0039.png,17227,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0004.png,26341,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0026.png,21677,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0035.png,22262,"{}",1,0,"{""name"":""rect"",""x"":58,""y"":184,""width"":615,""height"":598}","{}"
1721_1_13251.pdf-dpi100-page0031.png,26402,"{}",1,0,"{""name"":""rect"",""x"":59,""y"":433,""width"":695,""height"":340}","{}"
1721_1_13252.pdf-dpi100-page0006.png,21935,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":126,""width"":599,""height"":710}","{}"
1721_1_13251.pdf-dpi100-page0038.png,18109,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0030.png,14597,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0027.png,25201,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":14,""width"":666,""height"":1024}","{}"
1721_1_13252.pdf-dpi100-page0002.png,11457,"{}",0,0,"{}","{}"
1721_1_13251.pdf-dpi100-page0033.png,24271,"{}",1,0,"{""name"":""rect"",""x"":57,""y"":3,""width"":666,""height"":1032}","{}"
1721_1_13252.pdf-dpi100-page0026.png,35190,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0018.png,7789,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0010.png,36006,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0023.png,22306,"{}",1,0,"{""name"":""rect"",""x"":100,""y"":104,""width"":601,""height"":876}","{}"
1721_1_13252.pdf-dpi100-page0016.png,35130,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0014.png,37851,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0013.png,38043,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0022.png,19725,"{}",1,0,"{""name"":""rect"",""x"":96,""y"":152,""width"":655,""height"":815}","{}"
1721_1_13252.pdf-dpi100-page0019.png,34741,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0009.png,7987,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0008.png,8791,"{}",1,0,"{""name"":""rect"",""x"":102,""y"":174,""width"":578,""height"":101}","{}"
1721_1_13252.pdf-dpi100-page0007.png,26123,"{}",1,0,"{""name"":""rect"",""x"":68,""y"":175,""width"":608,""height"":667}","{}"
1721_1_13252.pdf-dpi100-page0028.png,19594,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0024.png,40195,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0021.png,38539,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0015.png,33743,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0011.png,35214,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0020.png,32472,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0017.png,31744,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0027.png,38201,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0025.png,37239,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0012.png,38281,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0045.png,25216,"{}",1,0,"{""name"":""rect"",""x"":93,""y"":206,""width"":616,""height"":385}","{}"
1721_1_13252.pdf-dpi100-page0042.png,30295,"{}",1,0,"{""name"":""rect"",""x"":99,""y"":463,""width"":620,""height"":261}","{}"
1721_1_13252.pdf-dpi100-page0038.png,17883,"{}",1,0,"{""name"":""rect"",""x"":61,""y"":125,""width"":634,""height"":745}","{}"
1721_1_13252.pdf-dpi100-page0037.png,37707,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0046.png,27600,"{}",1,0,"{""name"":""rect"",""x"":94,""y"":133,""width"":587,""height"":381}","{}"
1721_1_13252.pdf-dpi100-page0041.png,9522,"{}",0,0,"{}","{}"
1721_1_13252.pdf-dpi100-page0035.png,36689,"{}",0,0,"{}","{}"
